user_id,content_id,revenue_amount,revenue_type,transaction_date
23662,399,8.03,Subscription,2023-04-01
34021,1135,9.25,Subscription,2023-04-08
75856,94,13.19,Subscription,2022-06-28
79259,1054,6.53,Subscription,2022-12-08
26887,2441,12.01,Advertisement,2021-09-11
38779,579,29.41,Advertisement,2023-03-26
4185,2120,21.69,Subscription,2021-11-22
48083,1925,15.21,Advertisement,2021-11-27
89799,2251,1.86,Advertisement,2021-03-22
16626,4145,2.2,Advertisement,2022-10-12
75367,776,6.37,Advertisement,2022-09-10
11055,4343,28.03,Subscription,2021-07-03
70503,3350,4.22,In-app Purchase,2023-04-06
34046,1162,6.42,Subscription,2022-09-02
47638,4139,9.51,Advertisement,2023-02-06
40452,4928,1.22,Advertisement,2021-08-26
25335,1361,18.8,Subscription,2023-01-18
91422,3967,27.75,Advertisement,2022-07-29
33243,2499,3.7,Subscription,2022-11-21
75492,2441,17.16,Subscription,2020-06-21
13524,3977,23.81,In-app Purchase,2023-03-24
49037,2693,6.77,Advertisement,2022-11-06
50643,4543,13.3,Subscription,2020-12-27
41647,1964,4.74,Advertisement,2022-07-11
52135,3243,30.0,Advertisement,2022-05-12
55937,3905,14.77,Advertisement,2022-10-11
83003,3627,39.96,Advertisement,2023-03-14
89591,1892,1.18,Advertisement,2022-05-22
71515,4611,3.27,Advertisement,2022-11-07
23503,3957,31.69,Subscription,2022-10-01
95005,3554,8.32,Subscription,2020-11-16
15935,479,4.42,Subscription,2022-07-09
12802,604,18.86,Subscription,2021-12-11
88962,83,3.66,Advertisement,2022-09-10
39717,3440,23.16,Advertisement,2023-01-28
62093,3317,33.05,In-app Purchase,2022-11-16
22730,2019,6.52,Advertisement,2022-12-26
60843,4011,5.19,Advertisement,2022-05-23
1101,304,5.06,In-app Purchase,2023-02-13
63013,4543,3.22,Advertisement,2022-07-28
35845,4228,18.89,Advertisement,2021-08-24
14590,3350,8.27,In-app Purchase,2021-12-22
98261,100,10.12,In-app Purchase,2022-05-21
93691,4820,2.3,Advertisement,2023-01-27
85921,4925,25.6,Advertisement,2022-06-09
33536,4204,2.43,Advertisement,2022-08-07
79541,2979,21.22,Advertisement,2022-03-12
98745,1519,16.05,In-app Purchase,2023-02-07
88635,1130,22.79,Advertisement,2022-04-22
38915,473,19.06,In-app Purchase,2023-03-08
10807,2152,3.98,Advertisement,2022-07-29
6459,4434,8.29,Advertisement,2021-12-17
91986,4043,5.56,Advertisement,2020-11-10
2359,3983,11.59,Advertisement,2021-10-24
6150,3371,34.55,Advertisement,2022-08-13
12044,4209,23.4,Advertisement,2022-08-16
80413,3449,3.58,Subscription,2023-03-21
82774,4228,6.61,Subscription,2023-03-13
84888,2718,7.74,Advertisement,2022-10-08
42642,1122,2.63,In-app Purchase,2022-04-01
98516,755,6.26,Advertisement,2022-12-19
64303,3865,15.0,Subscription,2022-09-12
506,2381,8.97,Subscription,2021-11-23
43337,4808,8.18,Advertisement,2022-12-01
5256,999,5.91,Advertisement,2023-02-22
90541,1485,7.1,Advertisement,2021-10-09
8249,1441,7.76,Advertisement,2023-03-27
27303,334,13.42,Subscription,2021-07-14
22890,2024,1.62,Subscription,2022-12-07
90270,1179,1.31,In-app Purchase,2022-04-26
77510,177,1.88,In-app Purchase,2023-03-14
52780,3399,32.16,Advertisement,2021-06-19
72141,3002,8.59,Subscription,2023-04-08
28142,4752,27.74,Subscription,2023-02-13
27688,232,1.86,Subscription,2022-06-23
15116,637,9.03,In-app Purchase,2022-10-04
7091,4782,17.86,Advertisement,2021-02-03
42684,1804,9.21,Advertisement,2021-10-04
98675,122,37.68,Advertisement,2023-01-28
59623,4709,7.42,Subscription,2023-03-07
43675,2845,45.83,Advertisement,2021-03-09
40199,1273,7.91,Advertisement,2022-11-27
1823,1931,13.98,Advertisement,2022-07-07
86964,255,25.25,Advertisement,2023-04-04
71987,4249,17.61,Advertisement,2021-10-07
31309,1821,12.57,In-app Purchase,2021-07-14
35597,1829,15.66,Advertisement,2023-04-05
70277,1148,4.13,Advertisement,2023-03-29
71243,2356,0.67,Subscription,2021-12-25
7004,2927,13.68,Subscription,2023-03-29
76418,3483,9.26,Advertisement,2023-03-19
73275,3671,16.74,Advertisement,2022-11-16
66993,4420,11.59,Advertisement,2023-01-30
72443,3487,7.08,Advertisement,2022-06-11
29058,3322,12.71,Advertisement,2021-07-12
50954,1458,2.53,Advertisement,2022-07-06
15118,2813,3.35,In-app Purchase,2022-05-03
5936,4753,44.59,Advertisement,2023-02-15
44126,3237,7.57,Subscription,2020-09-16
20267,2457,15.83,Subscription,2020-12-02
27940,3337,14.06,Advertisement,2023-03-09
14213,1764,17.72,In-app Purchase,2023-01-21
78199,1437,52.65,Advertisement,2022-10-30
46874,208,11.51,Advertisement,2021-11-20
19126,1682,28.01,Subscription,2022-11-23
45180,3525,10.55,Advertisement,2023-01-25
70841,4611,17.22,Advertisement,2022-10-16
88984,1244,2.73,Advertisement,2022-08-14
7327,1477,6.04,Subscription,2022-10-28
42728,208,66.41,Subscription,2023-02-26
62571,2665,10.17,Advertisement,2023-01-30
7242,4844,5.01,Subscription,2021-09-03
47176,789,6.12,Subscription,2020-09-04
18985,532,21.81,Advertisement,2022-06-23
49306,2705,9.37,Advertisement,2022-08-01
58936,4920,6.54,Advertisement,2022-09-24
99801,3279,6.56,Advertisement,2022-01-11
89443,2747,9.86,Advertisement,2022-12-20
55428,2959,6.62,Advertisement,2022-05-09
35142,1816,9.31,Advertisement,2022-10-12
95299,2975,1.29,Subscription,2022-04-28
77882,3992,21.19,Advertisement,2022-12-27
74418,764,11.22,Advertisement,2020-12-20
24585,3762,1.39,Advertisement,2022-08-15
68361,4696,5.44,Advertisement,2022-05-20
14848,3076,6.78,Subscription,2022-01-23
50098,3880,2.63,Subscription,2021-07-30
58291,4099,3.52,Advertisement,2022-11-16
70425,3454,20.03,Advertisement,2022-11-10
23188,3551,1.08,Advertisement,2023-04-13
774,3086,6.31,Advertisement,2020-11-09
83403,1442,7.18,In-app Purchase,2022-06-03
54630,2907,7.6,Advertisement,2022-10-26
47232,1190,12.57,Subscription,2023-01-13
76183,3158,4.44,Advertisement,2023-01-12
64041,1889,3.1,Advertisement,2021-08-11
55330,2471,13.59,Advertisement,2022-12-11
63980,743,6.07,Advertisement,2023-03-29
9967,1283,4.21,Subscription,2021-10-21
91038,1028,30.76,Advertisement,2021-10-08
86982,2038,5.47,In-app Purchase,2022-03-26
9324,3219,7.42,Advertisement,2022-02-24
34955,3293,24.76,Advertisement,2022-07-26
42023,998,12.96,Advertisement,2021-10-10
29794,2047,19.79,Advertisement,2021-01-29
41501,1299,30.45,Advertisement,2023-03-09
72368,2383,7.65,Advertisement,2023-02-04
17895,3117,18.97,Advertisement,2021-12-28
10865,1878,11.3,In-app Purchase,2023-03-17
35623,3555,34.21,Advertisement,2022-11-25
56481,967,18.14,Subscription,2023-01-31
64601,1546,5.45,Advertisement,2022-12-04
32919,4685,12.7,In-app Purchase,2022-12-19
94149,68,21.12,Advertisement,2021-09-05
85074,945,43.63,Advertisement,2022-05-15
84540,488,170.08,Subscription,2023-04-13
87183,1769,6.9,Subscription,2022-09-24
68814,1977,2.16,Subscription,2023-03-20
98429,3706,5.98,Subscription,2021-02-27
54266,690,3.18,Advertisement,2022-04-08
2487,2643,4.33,Advertisement,2022-05-25
75302,48,15.27,Advertisement,2022-03-18
52055,4348,17.06,Advertisement,2022-03-12
44821,1147,20.78,Advertisement,2021-10-04
40850,3543,3.49,Advertisement,2023-03-02
28804,488,11.07,Subscription,2022-12-11
32942,2186,2.36,Advertisement,2022-06-05
68561,2366,4.88,In-app Purchase,2021-08-13
20485,1964,3.36,Advertisement,2021-02-28
9478,1973,1.53,Advertisement,2021-10-16
23878,3424,23.94,Advertisement,2022-08-20
56016,2673,14.59,Advertisement,2022-06-12
73735,1750,42.46,Subscription,2022-06-20
40254,1974,6.99,Subscription,2022-05-23
7832,3380,17.58,Advertisement,2022-05-20
48983,4157,15.86,In-app Purchase,2020-12-12
19628,3592,21.02,Advertisement,2022-04-30
7041,2726,22.55,Subscription,2023-03-10
85150,3015,3.71,Subscription,2022-09-23
14233,4633,8.21,Advertisement,2023-03-28
28782,2483,8.07,Advertisement,2023-04-12
21878,1018,4.31,Advertisement,2021-07-24
93062,3778,9.85,Advertisement,2023-02-28
27535,1543,9.43,Subscription,2023-03-09
86761,1643,8.54,Subscription,2022-06-07
93897,1908,8.11,Advertisement,2021-11-02
97328,1572,7.89,In-app Purchase,2022-09-12
56322,3774,9.49,In-app Purchase,2023-04-05
30455,1848,11.61,In-app Purchase,2022-11-22
97970,2476,1.37,Subscription,2023-02-09
43173,2557,6.41,Advertisement,2023-02-14
2344,2910,16.01,In-app Purchase,2022-12-09
45936,753,6.24,Subscription,2021-12-22
77091,2462,9.19,Subscription,2022-07-20
59321,3685,23.35,Advertisement,2022-12-04
95526,4302,28.56,Subscription,2023-01-26
73313,15,7.19,Advertisement,2023-03-20
8290,2465,2.8,Advertisement,2022-09-23
8988,4834,17.94,In-app Purchase,2023-04-15
70794,4136,5.29,Advertisement,2022-11-20
93393,4429,20.21,Advertisement,2022-12-25
19852,1796,9.21,Advertisement,2022-08-26
66194,139,2.66,In-app Purchase,2022-05-30
63266,3996,4.99,Subscription,2022-01-12
7530,2970,10.41,In-app Purchase,2022-05-07
61698,3150,8.62,Subscription,2023-04-08
85588,3241,10.01,In-app Purchase,2022-04-10
91380,3195,7.73,Subscription,2022-07-20
17055,2122,11.64,Subscription,2022-12-25
13779,4367,35.01,In-app Purchase,2021-07-10
56753,1052,1.47,In-app Purchase,2020-12-21
62719,3347,34.01,Advertisement,2021-03-05
24716,1998,5.04,Advertisement,2023-02-28
21505,3901,41.03,Advertisement,2022-11-29
5104,3326,2.22,Subscription,2022-10-05
85809,1214,30.95,Subscription,2021-09-21
96578,4786,7.82,Advertisement,2022-12-05
31652,4218,8.05,Advertisement,2022-12-13
85550,4768,3.78,In-app Purchase,2022-12-03
42860,1064,3.84,Advertisement,2022-08-19
89657,4891,6.97,Subscription,2022-10-13
93048,4588,15.25,Advertisement,2022-11-13
95183,1783,31.93,Subscription,2023-04-06
45246,3774,2.2,In-app Purchase,2023-03-30
24588,1961,13.56,Subscription,2022-07-07
84659,2349,81.41,Advertisement,2023-01-20
77354,3625,4.61,Advertisement,2022-09-15
5198,692,5.21,Advertisement,2021-04-04
78671,2553,5.0,Advertisement,2022-06-14
50562,4209,21.07,Advertisement,2023-03-01
39748,3192,6.39,Advertisement,2022-10-20
57517,4929,4.13,Advertisement,2021-10-05
9564,4019,11.19,Subscription,2022-04-09
72625,2328,4.0,Advertisement,2022-11-15
89383,3241,9.87,Subscription,2023-04-15
18316,4431,5.27,Advertisement,2022-10-27
9885,931,26.0,Advertisement,2023-01-25
50756,2015,2.32,Advertisement,2022-10-17
69972,1647,1.77,Subscription,2021-06-28
13537,2485,14.18,Advertisement,2021-12-04
40000,4917,8.94,Subscription,2021-12-26
61197,1533,14.71,Subscription,2023-03-29
94251,2043,13.05,Advertisement,2022-07-12
23776,1213,24.82,Subscription,2021-10-05
42663,4523,11.96,Subscription,2022-01-27
14656,4870,6.79,Advertisement,2023-01-26
34080,652,10.52,Advertisement,2023-03-29
90034,254,1.82,Advertisement,2020-10-12
14630,3729,0.89,Advertisement,2022-12-11
68152,2264,2.23,Advertisement,2022-11-30
82454,3746,3.05,In-app Purchase,2023-04-11
70860,3698,19.07,Advertisement,2023-01-18
61158,4271,32.61,Advertisement,2022-11-18
62570,4577,3.45,In-app Purchase,2023-02-28
98154,1095,14.17,Advertisement,2023-02-19
59652,1050,3.01,Subscription,2022-10-07
88260,162,2.84,Advertisement,2023-03-17
77885,3863,10.48,Advertisement,2023-01-30
57209,3937,17.44,Advertisement,2023-03-13
27582,16,6.67,In-app Purchase,2021-04-02
99305,1543,4.72,Advertisement,2023-04-11
41314,1793,17.41,Subscription,2022-10-31
63092,4431,2.35,Advertisement,2021-08-01
25490,1407,3.16,Advertisement,2022-07-08
64303,560,1.73,Advertisement,2022-04-06
64731,4011,14.29,In-app Purchase,2022-07-20
77665,4995,16.86,Advertisement,2022-08-12
26960,1868,3.55,Advertisement,2021-10-19
33927,4595,12.35,Subscription,2023-03-05
10672,3619,21.21,In-app Purchase,2023-01-06
72422,340,15.08,Subscription,2021-11-08
47671,1871,7.89,Advertisement,2022-01-07
31896,2369,3.24,Advertisement,2022-11-06
85287,1406,4.29,Advertisement,2023-01-05
3737,2896,5.43,Subscription,2023-02-27
79419,3239,8.24,Advertisement,2022-05-01
30256,2011,1.96,Advertisement,2022-02-27
16846,4849,26.77,In-app Purchase,2020-08-19
54674,1790,15.1,Advertisement,2023-02-02
43965,1929,4.26,Subscription,2022-07-31
41077,2168,5.43,Subscription,2023-03-29
67714,3743,0.65,Advertisement,2021-10-08
59847,4391,28.1,Advertisement,2021-03-28
88625,985,6.77,In-app Purchase,2020-11-23
9788,4035,5.97,In-app Purchase,2023-04-08
44168,3488,10.68,Advertisement,2023-03-31
45399,2805,40.54,Advertisement,2023-03-29
3417,607,2.0,Advertisement,2023-04-13
99786,3293,3.03,Advertisement,2023-02-26
71505,3824,4.86,Subscription,2022-11-03
43353,4021,1.95,Advertisement,2021-07-07
1136,1065,23.17,Advertisement,2023-03-23
82790,4137,4.02,In-app Purchase,2022-07-13
72241,4019,18.45,Subscription,2022-10-06
98766,3034,15.67,Subscription,2022-12-06
83411,1740,36.9,In-app Purchase,2021-07-18
38834,4960,16.39,Advertisement,2022-03-10
25484,288,1.05,Subscription,2022-02-22
18198,2054,29.66,Subscription,2023-03-20
34174,3807,44.67,Advertisement,2022-12-16
11892,127,12.38,Advertisement,2022-10-12
96906,3105,3.53,Subscription,2023-03-31
55251,4237,5.56,Subscription,2021-09-14
91704,1479,4.02,Subscription,2022-02-04
73810,3763,21.66,Advertisement,2022-02-11
10900,3113,12.25,Advertisement,2023-03-12
98484,4459,3.3,Advertisement,2021-07-22
58793,760,43.15,Subscription,2023-03-10
67284,1486,13.74,Subscription,2022-12-12
76429,3394,24.54,Advertisement,2022-08-12
44136,4647,4.21,Advertisement,2022-07-17
9177,1597,7.55,Advertisement,2023-03-31
79319,2224,14.43,Advertisement,2021-09-19
33657,1189,23.36,Subscription,2023-03-26
54200,590,1.81,Advertisement,2022-08-10
14391,2895,8.62,Subscription,2022-10-07
10966,914,39.52,In-app Purchase,2022-01-28
83448,642,25.76,Subscription,2023-03-16
6104,502,7.04,Advertisement,2022-11-19
98301,3846,5.97,Subscription,2023-02-14
9445,287,16.44,In-app Purchase,2022-04-08
24767,1270,18.4,Subscription,2022-11-16
78204,3724,10.42,Subscription,2021-12-19
51324,3267,4.31,Advertisement,2022-04-17
26633,45,16.98,Subscription,2022-09-04
97906,1023,7.39,In-app Purchase,2020-12-18
59928,3445,31.31,Subscription,2023-04-10
87251,4937,51.22,Subscription,2023-03-21
50443,3217,6.63,Subscription,2022-05-24
15506,496,7.63,Subscription,2022-04-16
4804,3685,6.07,Subscription,2022-03-23
83238,897,20.01,Advertisement,2023-04-02
83694,352,16.84,Advertisement,2021-12-04
11396,1799,6.6,Subscription,2023-04-08
16549,2068,5.09,Advertisement,2022-08-28
71006,582,8.77,Advertisement,2023-04-09
89232,1351,15.76,Advertisement,2023-04-17
94064,1879,64.14,Subscription,2022-10-21
17180,4364,9.12,Advertisement,2022-07-17
77031,4578,5.32,Subscription,2022-07-24
85437,3591,13.4,In-app Purchase,2022-08-30
6371,1353,13.68,Advertisement,2023-03-05
64841,3694,15.02,Advertisement,2022-11-11
86329,3217,5.94,Advertisement,2022-10-03
22350,1380,3.72,Subscription,2023-03-12
81293,1141,20.07,Subscription,2022-07-19
76426,1248,8.29,Advertisement,2022-08-06
42353,1917,0.89,Advertisement,2022-06-09
40759,4771,14.31,Advertisement,2022-10-28
33738,2502,13.06,Advertisement,2022-06-18
11740,4687,35.05,In-app Purchase,2023-01-15
99611,3195,95.74,Subscription,2023-02-25
10200,800,12.07,Advertisement,2023-01-14
85780,607,9.86,Advertisement,2023-04-17
84348,3542,8.55,Subscription,2022-05-03
22762,975,28.69,Subscription,2021-05-03
41376,3331,12.48,Advertisement,2021-06-23
82257,3849,22.44,Advertisement,2022-12-11
21181,1491,18.08,Advertisement,2021-11-06
43209,3133,8.31,In-app Purchase,2023-02-26
68253,166,3.51,Advertisement,2023-03-05
85373,1515,10.28,Subscription,2023-03-28
39584,4597,2.44,Advertisement,2022-10-17
91935,1740,3.19,Subscription,2022-01-19
97303,694,8.83,Subscription,2020-10-13
72853,189,22.89,Subscription,2021-09-06
45877,3602,25.25,Subscription,2022-12-28
77258,2560,14.71,Subscription,2023-02-09
80095,2312,10.07,Subscription,2021-12-24
59003,3449,19.28,Advertisement,2023-01-31
40132,2688,3.85,Subscription,2022-12-26
47045,723,4.31,Advertisement,2022-09-01
29665,4572,3.1,Subscription,2021-05-23
80261,2228,21.05,Advertisement,2022-10-08
51262,4065,12.25,Advertisement,2020-05-25
64125,4541,28.96,Advertisement,2021-10-29
12181,1799,6.98,Subscription,2023-03-24
16879,1176,1.29,Advertisement,2023-01-16
73058,1460,1.95,Subscription,2023-03-29
44862,1128,0.85,Advertisement,2022-09-20
54756,3949,8.0,Subscription,2023-01-01
50245,2806,22.37,Advertisement,2022-09-29
34152,3989,10.11,Subscription,2022-12-13
9759,577,9.59,Subscription,2022-04-11
43908,3666,10.17,Subscription,2022-12-24
21561,2049,10.21,Advertisement,2023-02-01
60376,3321,48.09,Advertisement,2022-10-14
52178,1321,23.17,In-app Purchase,2021-01-20
71506,3264,2.82,In-app Purchase,2022-10-26
56090,1792,52.6,Advertisement,2023-01-07
14531,3376,10.02,In-app Purchase,2022-03-19
61973,4179,3.24,Advertisement,2022-05-08
36111,2249,6.51,Subscription,2022-06-25
87881,1521,6.17,Advertisement,2021-06-17
86836,584,8.3,Advertisement,2022-05-02
71209,4692,11.26,Subscription,2021-12-13
41472,1395,1.49,In-app Purchase,2022-09-21
54088,3788,3.08,Advertisement,2023-03-15
44858,2489,27.09,Advertisement,2022-02-11
48009,382,10.98,Advertisement,2021-07-12
53014,4221,10.16,In-app Purchase,2023-03-22
42069,3156,4.24,Subscription,2022-04-22
14828,1356,16.79,Subscription,2022-11-20
15382,3755,4.38,Advertisement,2020-12-12
73029,359,3.33,Advertisement,2022-05-07
94435,1054,1.48,Advertisement,2022-11-20
67423,809,2.64,Advertisement,2022-09-01
2276,2087,3.66,Advertisement,2022-06-15
48946,1232,6.47,Advertisement,2022-01-14
68179,1822,23.66,Advertisement,2023-01-05
93795,1056,35.55,Advertisement,2021-06-30
71857,3711,5.66,Subscription,2022-12-15
73166,141,8.48,Advertisement,2023-03-25
54685,3064,6.57,Subscription,2023-03-23
67597,3466,3.64,Advertisement,2023-03-31
20383,630,10.18,Advertisement,2021-05-14
42966,304,5.26,Advertisement,2022-08-23
72276,903,1.5,Subscription,2022-08-02
26745,2839,10.8,Advertisement,2021-09-06
14763,245,21.4,Advertisement,2021-11-29
6148,3209,20.75,Advertisement,2023-03-16
35791,4435,2.77,Advertisement,2021-10-29
31367,3395,15.26,Subscription,2021-01-28
73190,979,9.88,Advertisement,2021-10-08
68369,3684,1.4,Subscription,2021-08-08
83001,4199,23.71,Advertisement,2023-04-13
36383,4768,9.23,Advertisement,2021-12-31
45610,3426,2.25,Subscription,2022-06-27
55788,655,1.01,Advertisement,2022-02-07
25062,3821,40.73,Subscription,2023-02-14
11701,53,10.44,Subscription,2022-12-27
60248,3267,5.26,Advertisement,2022-11-22
69656,3441,3.72,Subscription,2023-03-04
51497,625,18.95,Subscription,2021-12-01
61826,1708,4.38,In-app Purchase,2023-01-07
70341,4373,28.69,Advertisement,2023-03-18
25692,1793,10.15,Subscription,2022-02-11
48752,1107,2.73,In-app Purchase,2021-06-15
13706,834,3.65,Advertisement,2021-09-03
38489,4059,6.48,Subscription,2022-06-29
41327,1164,15.22,In-app Purchase,2022-04-08
45465,3943,25.51,Subscription,2021-10-27
61670,2780,9.08,Advertisement,2023-04-13
25338,4487,105.97,Subscription,2023-02-02
17196,2675,2.95,Advertisement,2022-09-29
92102,2041,3.03,In-app Purchase,2022-09-13
69827,4889,2.62,Advertisement,2023-04-13
36661,4509,5.56,In-app Purchase,2022-04-09
8921,1719,1.62,In-app Purchase,2023-04-09
99920,3062,16.68,Advertisement,2022-08-28
43986,499,26.85,Advertisement,2023-04-16
2162,2183,1.11,Subscription,2023-02-07
22065,1947,21.38,Subscription,2022-09-02
48715,211,12.14,Subscription,2023-03-05
29848,604,8.77,Advertisement,2022-09-09
78261,4546,5.97,Subscription,2023-04-14
4608,4155,46.98,Subscription,2022-08-07
8518,2485,7.26,Subscription,2022-03-14
48301,3245,59.99,Advertisement,2022-05-14
14951,2816,15.42,Advertisement,2021-11-18
85790,1123,61.42,Advertisement,2021-11-20
7180,22,5.26,Subscription,2023-04-16
6225,4989,12.25,Advertisement,2023-03-21
63358,4557,5.03,Subscription,2023-04-06
17014,63,18.35,Subscription,2022-11-01
2390,2668,62.34,Subscription,2022-11-04
68187,4279,2.33,Advertisement,2023-01-23
92386,938,2.46,Subscription,2022-02-02
52708,3330,7.28,Advertisement,2021-05-29
35613,3401,24.67,Advertisement,2023-02-24
79298,987,14.53,Subscription,2023-03-21
11175,1266,9.73,Subscription,2023-01-18
39313,3400,15.78,Advertisement,2022-01-28
65429,2468,7.09,Advertisement,2023-03-31
4280,4576,64.42,Advertisement,2023-03-22
1869,195,14.62,In-app Purchase,2020-10-10
89245,2083,4.48,Advertisement,2022-11-17
65209,4088,22.53,Advertisement,2022-11-20
11543,9,18.35,Subscription,2022-06-08
47457,3056,9.08,Subscription,2023-03-21
14920,51,8.1,Subscription,2023-01-04
918,2418,1.83,Subscription,2022-12-22
17096,4808,33.5,In-app Purchase,2023-04-03
22690,303,8.01,Advertisement,2021-09-27
65123,2641,9.58,Subscription,2022-05-08
39364,2829,10.4,Subscription,2022-06-19
64678,4453,9.7,In-app Purchase,2022-01-15
86049,2269,106.64,Subscription,2022-07-27
20952,401,6.45,In-app Purchase,2023-01-05
22602,3466,5.88,Subscription,2023-04-08
18640,19,0.75,Subscription,2022-07-02
91559,3138,51.41,Subscription,2021-10-15
62685,4459,1.34,Advertisement,2021-06-01
49350,1322,13.2,Subscription,2023-02-19
95455,2811,188.75,Advertisement,2023-03-11
48452,2808,17.27,Advertisement,2023-02-27
55520,2704,12.58,Advertisement,2022-05-16
10391,4807,16.78,Subscription,2022-08-05
22503,3235,5.18,Advertisement,2023-04-17
76987,41,21.75,Subscription,2022-07-31
14982,4518,8.78,Advertisement,2022-12-22
2011,746,59.59,Advertisement,2023-01-18
12621,3821,6.67,Subscription,2021-03-09
38635,697,9.89,Advertisement,2023-01-15
1428,4248,9.33,Advertisement,2023-03-15
87989,896,6.47,Subscription,2022-12-05
88051,1395,17.29,Subscription,2022-12-19
17533,1772,20.64,Subscription,2022-08-21
12551,3039,21.79,Subscription,2022-11-26
9181,4153,5.08,In-app Purchase,2022-09-11
35212,1992,17.06,Subscription,2023-03-01
21097,1864,6.41,Subscription,2021-07-30
58228,38,4.61,Advertisement,2021-07-04
29506,3699,5.27,In-app Purchase,2021-07-30
30869,2938,4.07,Subscription,2023-04-15
86903,1404,39.78,Advertisement,2022-02-03
46935,2353,2.34,Advertisement,2022-06-27
53308,1985,4.33,Advertisement,2023-01-30
76487,3656,3.38,Subscription,2023-01-28
74454,414,20.55,Advertisement,2023-03-13
48336,2616,8.38,Advertisement,2021-09-03
42484,2955,2.36,In-app Purchase,2023-01-26
57897,439,2.41,Subscription,2023-04-06
83210,3938,1.58,Advertisement,2022-11-14
688,4389,3.37,Advertisement,2023-04-01
43533,783,7.38,Subscription,2023-03-25
72863,3793,3.75,Advertisement,2022-03-21
16308,2980,7.7,In-app Purchase,2023-03-06
93788,3242,10.77,Advertisement,2021-10-25
6501,2681,4.3,Advertisement,2022-11-24
27832,2787,5.89,In-app Purchase,2022-08-21
77584,1890,14.47,Advertisement,2021-09-30
63039,282,9.93,Advertisement,2021-06-13
86329,3321,23.73,Advertisement,2023-02-22
97145,4628,6.1,Advertisement,2022-08-03
11174,4746,24.19,Advertisement,2022-09-16
54291,3850,17.95,Advertisement,2022-12-04
68510,611,7.01,Subscription,2023-03-17
82993,3532,3.77,Subscription,2022-12-13
61475,3657,9.46,Subscription,2022-10-11
51246,2541,2.25,Subscription,2022-08-26
19813,231,2.1,Subscription,2023-01-10
42573,2774,85.29,Advertisement,2022-02-18
81763,456,12.69,Advertisement,2023-03-23
52088,1284,76.87,Advertisement,2023-03-07
75912,3346,3.51,Subscription,2021-08-05
25165,1487,11.78,Subscription,2021-05-07
21302,3220,1.39,Subscription,2023-03-07
8202,3786,5.03,Advertisement,2022-04-04
22969,888,66.02,Advertisement,2022-01-23
90281,335,38.39,Advertisement,2023-01-16
548,1309,27.53,Subscription,2023-04-18
26850,4316,7.61,Advertisement,2023-03-01
9495,4942,29.73,Subscription,2022-10-06
67826,3831,3.71,Advertisement,2021-11-28
94873,1838,21.15,Advertisement,2022-11-28
41434,2353,8.47,In-app Purchase,2022-08-17
45092,135,93.22,Advertisement,2023-01-22
57328,4569,3.93,In-app Purchase,2023-02-15
30016,1790,218.79,Advertisement,2023-01-10
23127,4598,45.38,Advertisement,2021-03-20
37974,4129,11.76,Advertisement,2023-01-09
48024,308,5.41,Advertisement,2021-09-03
7289,4300,53.89,Advertisement,2020-08-08
73166,2464,6.77,In-app Purchase,2022-12-01
49131,2803,20.97,Subscription,2020-08-08
57084,1033,2.95,Subscription,2023-02-07
7858,1069,16.38,Subscription,2022-09-18
31676,754,14.43,Subscription,2023-01-31
82005,3614,8.12,Advertisement,2023-03-28
92088,3042,4.12,Advertisement,2023-04-01
84310,1282,11.33,Advertisement,2022-05-27
99378,1937,29.99,Advertisement,2023-04-17
74587,1146,72.7,Advertisement,2023-03-29
30558,4106,3.02,Advertisement,2022-06-29
54078,2467,19.04,Advertisement,2023-04-10
47519,1184,5.07,Subscription,2022-06-22
17127,540,16.22,Advertisement,2023-03-29
41657,4431,9.94,Subscription,2022-09-25
21336,4295,6.76,Advertisement,2023-02-10
92526,2175,20.92,In-app Purchase,2021-09-20
91222,2172,21.16,Subscription,2022-09-16
31666,3001,49.99,Advertisement,2023-01-20
15702,559,4.06,Subscription,2022-10-06
70563,4772,4.79,Subscription,2023-03-07
62841,1764,8.17,Subscription,2021-10-20
50288,4060,11.21,Advertisement,2022-04-22
83820,4248,6.07,Advertisement,2022-05-24
16394,690,6.33,Advertisement,2022-11-13
89100,4926,22.73,In-app Purchase,2022-12-29
51120,2479,2.93,Advertisement,2022-10-17
26536,2154,5.01,Advertisement,2023-02-16
21577,2711,16.01,Advertisement,2022-03-30
5148,4141,14.51,Advertisement,2022-11-27
87507,3519,18.88,Subscription,2022-10-12
41858,3309,13.89,In-app Purchase,2022-11-03
4473,3829,47.7,Advertisement,2022-01-23
53810,1617,7.14,Advertisement,2022-04-08
55723,1111,8.51,Advertisement,2022-10-01
6554,3078,13.78,Advertisement,2022-06-18
7879,4065,3.04,Subscription,2023-04-03
72933,2131,20.12,Advertisement,2022-08-15
74877,3145,52.98,Advertisement,2021-02-11
32221,4568,3.15,In-app Purchase,2021-12-12
14553,3226,5.43,Advertisement,2023-03-18
32238,1957,77.27,Subscription,2023-03-01
59325,418,12.55,Subscription,2023-02-07
21710,98,10.89,Subscription,2022-01-30
9687,3099,23.6,Subscription,2021-09-20
56629,4616,12.38,In-app Purchase,2022-09-25
55406,857,8.55,Advertisement,2022-06-16
97286,4900,24.4,Subscription,2022-11-25
85659,3530,5.31,Advertisement,2022-05-02
54683,3631,6.92,In-app Purchase,2022-07-04
44262,398,5.99,Subscription,2022-06-12
